"PERIODNUM","PRODITEMID","PRODQTY","PRODVALUE","PRODINVENTDIMID","COSTRESTORETYPE","PRODUCTIONLINEID","PRODITEMGROUPID","PRODUNITVALUE","DATAAREAID","RECVERSION","PARTITION","RECID","MODIFIEDDATETIME","MODIFIEDBY","CREATEDDATETIME","CREATEDBY"
"202312","H08N023","0","-262.47","MDM-000212","3","WWS_1#JBZ","C02","0","wws","1","5637144576","5637292605","26/12/2023 11:07:52","20144643","26/12/2023 11:07:52","20144643"
"202312","H08N023","0","-207.43","MDM-000341","3","WWS_2#JBZ","C02","0","wws","1","5637144576","5637292606","26/12/2023 11:07:52","20144643","26/12/2023 11:07:52","20144643"
"202312","H10N001","0","-21.17","MDM-000341","3","WWS_2#JBZ","C02","0","wws","1","5637144576","5637292607","26/12/2023 11:07:52","20144643","26/12/2023 11:07:52","20144643"
"202312","10.01.001","290007.63","4396166.48","MDM-000233","1","A011","Y01","15.158795","qcx","906850457","5637144576","5637294883","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","10.01.014","290007.63","3670680.88","MDM-000233","1","A001","Y01","12.657187","qcx","906850457","5637144576","5637294884","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","20.02.003","566760","25161.16","MDM-000071","1","1761","D02","0.044394","qcx","906850457","5637144576","5637294885","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","20.02.003","2185920","25675.49","MDM-000071","1","1762","D02","0.011745","qcx","906850457","5637144576","5637294886","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G301","18165.53","409223.66","MDM-000144","1","A20","C09","22.527482","qcx","906850457","5637144576","5637294887","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G311","31561.48","710999.88","MDM-000144","1","A20","C09","22.527456","qcx","906850457","5637144576","5637294888","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G321","7399.45","166690.17","MDM-000144","1","A20","C09","22.527372","qcx","906850457","5637144576","5637294889","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G331","42936.51","967250.59","MDM-000144","1","A20","C09","22.527461","qcx","906850457","5637144576","5637294890","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G351","24944.66","378131.01","MDM-000144","1","A20","C09","15.158795","qcx","906850457","5637144576","5637294891","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H02N001","28","4866.18","MDM-000212","1","QCX_1#JBZ","C02","173.792142","qcx","906850457","5637144576","5637294892","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H02N001","102","15193.64","MDM-000341","1","QCX_2#JBZ","C02","148.957254","qcx","906850457","5637144576","5637294893","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H03N001","36.5","6479.33","MDM-000212","1","QCX_1#JBZ","C02","177.51589","qcx","906850457","5637144576","5637294894","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H03N017","30","5430.82","MDM-000212","1","QCX_1#JBZ","C02","181.027333","qcx","906850457","5637144576","5637294895","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H03N017","12","1873.97","MDM-000341","1","QCX_2#JBZ","C02","156.164166","qcx","906850457","5637144576","5637294896","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H04N001","12","2162.19","MDM-000212","1","QCX_1#JBZ","C02","180.1825","qcx","906850457","5637144576","5637294897","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H04N001","2","311.28","MDM-000341","1","QCX_2#JBZ","C02","155.64","qcx","906850457","5637144576","5637294898","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H04N017","6","1113.31","MDM-000212","1","QCX_1#JBZ","C02","185.551666","qcx","906850457","5637144576","5637294899","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H04N017","38","6106.09","MDM-000341","1","QCX_2#JBZ","C02","160.686578","qcx","906850457","5637144576","5637294900","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H04N041","4","1267.69","MDM-000212","1","QCX_1#JBZ","C02","316.9225","qcx","906850457","5637144576","5637294901","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H04N041","8","1325.57","MDM-000341","1","QCX_2#JBZ","C02","165.69625","qcx","906850457","5637144576","5637294902","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H05N001","781","152147.13","MDM-000212","1","QCX_1#JBZ","C02","194.810665","qcx","906850457","5637144576","5637294903","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H05N001","409.5","69738.22","MDM-000341","1","QCX_2#JBZ","C02","170.300903","qcx","906850457","5637144576","5637294904","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H05N023","125","25876.05","MDM-000212","1","QCX_1#JBZ","C02","207.0084","qcx","906850457","5637144576","5637294905","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H05N023","272","49558.49","MDM-000341","1","QCX_2#JBZ","C02","182.20033","qcx","906850457","5637144576","5637294906","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H05N029","168","37310.72","MDM-000212","1","QCX_1#JBZ","C02","222.087619","qcx","906850457","5637144576","5637294907","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H05N029","2","394.2","MDM-000341","1","QCX_2#JBZ","C02","197.1","qcx","906850457","5637144576","5637294908","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H06N001","1599.5","333833.5","MDM-000212","1","QCX_1#JBZ","C02","208.711159","qcx","906850457","5637144576","5637294909","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H06N001","1511.5","277966.27","MDM-000341","1","QCX_2#JBZ","C02","183.900939","qcx","906850457","5637144576","5637294910","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H06N155","6.5","1180.74","MDM-000341","1","QCX_2#JBZ","C02","181.652307","qcx","906850457","5637144576","5637294911","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H07N001","406","87878.41","MDM-000212","1","QCX_1#JBZ","C02","216.449285","qcx","906850457","5637144576","5637294912","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H07N001","300","57491.14","MDM-000341","1","QCX_2#JBZ","C02","191.637133","qcx","906850457","5637144576","5637294913","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P001","16217.76","12675092.64","MDM-000643","1","1725","C08","781.556308","qcx","906850457","5637144576","5637294914","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P001","4630.95","4187359.14","MDM-000891","1","1726","C08","904.211693","qcx","906850457","5637144576","5637294915","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","10.01.001","58928.13","1002861.02","MDM-000461","1","A011","Y01","17.018375","qts","74226963","5637144576","5637293358","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","10.01.014","58928.13","841070.89","MDM-000461","1","A002","Y01","14.272825","qts","74226963","5637144576","5637293359","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","10.02.007","8118","92872.69","MDM-000561","1","A003","Y02","11.440341","qts","74226963","5637144576","5637293360","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","20.02.003","1319370","180684.61","MDM-000071","1","1230","D02","0.136947","qts","74226963","5637144576","5637293361","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P001","7172.17","5071602.01","MDM-000643","1","1220","C08","707.122392","qts","74226963","5637144576","5637293362","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P101","81488.67","2554594.77","MDM-000611","1","1211","C05","31.349079","qts","74226963","5637144576","5637293363","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P201","56481.15","9332763.54","MDM-000174","1","1215","C06","165.236783","qts","74226963","5637144576","5637293364","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P312","1407.67","281877.56","MDM-000172","1","1225","C01","200.244062","qts","74226963","5637144576","5637293365","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P401","18545.99","4096094.86","MDM-000172","1","1225","C01","220.861483","qts","74226963","5637144576","5637293366","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P401","24976.35","4775186.99","MDM-000172","1","1226","C01","191.188343","qts","74226963","5637144576","5637293367","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P402","4825.06","1009901.25","MDM-000172","1","1226","C01","209.303355","qts","74226963","5637144576","5637293368","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P001","0","-5113.79","MDM-000643","3","1220","C08","0","qts","1","5637144576","5637293369","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P101","0","-37489.71","MDM-000611","3","1211","C05","0","qts","1","5637144576","5637293370","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P201","0","-98626.37","MDM-000174","3","1215","C06","0","qts","1","5637144576","5637293371","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P312","0","-2223.62","MDM-000172","3","1225","C01","0","qts","1","5637144576","5637293372","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P312","0","-2403.04","MDM-000172","3","1226","C01","0","qts","1","5637144576","5637293373","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P401","0","-23706.46","MDM-000172","3","1225","C01","0","qts","1","5637144576","5637293374","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P401","0","-6170","MDM-000172","3","1226","C01","0","qts","1","5637144576","5637293375","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P402","0","-122.6","MDM-000125","3","1225","C01","0","qts","1","5637144576","5637293376","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P402","0","-924.43","MDM-000125","3","1226","C01","0","qts","1","5637144576","5637293377","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P402","0","-3817.54","MDM-000172","3","1225","C01","0","qts","1","5637144576","5637293378","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P402","0","-5492.19","MDM-000172","3","1226","C01","0","qts","1","5637144576","5637293379","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P408","0","-1150.25","MDM-000125","3","1226","C01","0","qts","1","5637144576","5637293380","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","P408","0","-786.2","MDM-000172","3","1225","C01","0","qts","1","5637144576","5637293381","26/12/2023 12:16:26","20100911","26/12/2023 12:16:26","20100911"
"202312","20.02.003","5432624","376557.63","MDM-000071","1","2641","D02","0.069314","qhd","1946167683","5637144576","5637294988","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P001","20528","11524515.27","MDM-001212","1","2622","C08","561.404679","qhd","1946167683","5637144576","5637294989","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P101","208304","11353606.86","MDM-000661","1","2613","C05","54.504987","qhd","1946167683","5637144576","5637294990","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P106","46842.639","2361807.93","MDM-000661","1","2613","C05","50.420044","qhd","1946167683","5637144576","5637294991","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P108","4085.58","620954.3","MDM-000253","1","2632","C07","151.986817","qhd","1946167683","5637144576","5637294992","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P108","5378.73","840705.76","MDM-002691","1","2632","C07","156.301907","qhd","1946167683","5637144576","5637294993","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P201","146051.66","24633478.09","MDM-000482","1","2617","C06","168.662773","qhd","1946167683","5637144576","5637294994","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P206","32782.99","4714891.92","MDM-000482","1","2617","C06","143.82129","qhd","1946167683","5637144576","5637294995","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P208","26767.3","7730602.81","MDM-000306","1","2626","C10","288.807717","qhd","1946167683","5637144576","5637294996","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P305","5099","1073621.84","MDM-000127","1","2634","C01","210.555371","qhd","1946167683","5637144576","5637294997","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P401","25592.79","6534760.92","MDM-000127","1","2634","C01","255.336011","qhd","1946167683","5637144576","5637294998","27/12/2023 03:41:01","20110101","27/12/2023 03:41:01","20110101"
"202312","P101","121608.61","3398154.97","MDM-000611","1","1715","C05","27.943374","qcx","906850457","5637144576","5637294916","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P101","45918.02","1328405.65","MDM-000641","1","1716","C05","28.929941","qcx","906850457","5637144576","5637294917","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P109","58175.34","2305273.13","MDM-000611","1","1715","C05","39.626294","qcx","906850457","5637144576","5637294918","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P201","91727.18","16793513.96","MDM-000174","1","1720","C06","183.08111","qcx","906850457","5637144576","5637294919","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P201","27903.86","6355668.9","MDM-000232","1","1721","C06","227.77024","qcx","906850457","5637144576","5637294920","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P210","17677.69","3122411.68","MDM-000174","1","1720","C06","176.630073","qcx","906850457","5637144576","5637294921","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P312","9080.13","1824390.8","MDM-000123","1","1732","C01","200.92122","qcx","906850457","5637144576","5637294922","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P401","916.87","228965.35","MDM-000123","1","1731","C01","249.724988","qcx","906850457","5637144576","5637294923","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P401","26528.32","5564313.44","MDM-000123","1","1732","C01","209.749936","qcx","906850457","5637144576","5637294924","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P401","29341.16","5987017.71","MDM-000123","1","1733","C01","204.048432","qcx","906850457","5637144576","5637294925","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P401","26879.56","5929350.47","MDM-000172","1","1732","C01","220.589565","qcx","906850457","5637144576","5637294926","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P401","19140.78","4361370.33","MDM-000172","1","1733","C01","227.857502","qcx","906850457","5637144576","5637294927","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P403","25756.57","6822268.82","MDM-000123","1","1731","C01","264.874896","qcx","906850457","5637144576","5637294928","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P403","1771.54","393521.38","MDM-000172","1","1731","C01","222.135193","qcx","906850457","5637144576","5637294929","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P408","4022.03","1010237.9","MDM-000123","1","1733","C01","251.176122","qcx","906850457","5637144576","5637294930","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P408","656.55","145323.99","MDM-000172","1","1732","C01","221.344893","qcx","906850457","5637144576","5637294931","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","P503","3197.82","743185.83","MDM-000123","1","1733","C01","232.403897","qcx","906850457","5637144576","5637294932","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G301","0","1201.3","MDM-000144","3","A20","C09","0","qcx","1","5637144576","5637294933","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G311","0","2297.26","MDM-000144","3","A20","C09","0","qcx","1","5637144576","5637294934","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G321","0","325.5","MDM-000144","3","A20","C09","0","qcx","1","5637144576","5637294935","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","G331","0","3227.12","MDM-000144","3","A20","C09","0","qcx","1","5637144576","5637294936","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H02N001","0","96.84","MDM-000212","3","QCX_1#JBZ","C02","0","qcx","1","5637144576","5637294937","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H02N001","0","119.23","MDM-000341","3","QCX_2#JBZ","C02","0","qcx","1","5637144576","5637294938","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
"202312","H02N017","0","5.46","MDM-000212","3","QCX_1#JBZ","C02","0","qcx","1","5637144576","5637294939","26/12/2023 19:04:40","20141637","26/12/2023 19:04:40","20141637"
